date,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2020-09-12,26148.0,82028.0,126939.0,45789.0,281665.0,227075.0,175646.0,119354.0,162936.0,162476.0,250190.0,59077.0,105202.0,214376.0,112706.0,136413.0,86396.0,152913.0,240776.0,65521.0,60362.0,46478.0,156264.0,197064.0,74765.0,890690.0,59722.0
2020-09-13,26166.0,82230.0,127132.0,45853.0,282517.0,227449.0,176837.0,119548.0,163535.0,162583.0,252263.0,59408.0,105445.0,214806.0,112961.0,136672.0,86538.0,154171.0,242491.0,65584.0,60484.0,46545.0,156903.0,197745.0,74833.0,892257.0,60035.0
2020-09-14,26176.0,82332.0,127407.0,45955.0,283235.0,227799.0,177921.0,120252.0,168026.0,162998.0,253997.0,60297.0,106895.0,216318.0,113163.0,136853.0,87213.0,154820.0,242811.0,65873.0,60746.0,46848.0,157907.0,198640.0,75046.0,893349.0,60725.0
2020-09-15,26287.0,82595.0,128150.0,46117.0,285448.0,229250.0,178747.0,120974.0,171120.0,163802.0,255606.0,60963.0,108117.0,217500.0,113903.0,137869.0,87959.0,155820.0,244418.0,66159.0,61260.0,47164.0,160940.0,200241.0,75203.0,901271.0,61271.0
2020-09-16,26463.0,82983.0,128851.0,46266.0,287685.0,230406.0,179823.0,121710.0,174796.0,164770.0,258595.0,61794.0,109442.0,218458.0,114582.0,138568.0,88671.0,157330.0,246182.0,66551.0,61619.0,47398.0,164373.0,201682.0,75342.0,909428.0,61683.0
2020-09-17,26716.0,83035.0,129501.0,46372.0,289655.0,231510.0,180844.0,122471.0,178413.0,165499.0,262001.0,62817.0,110705.0,219220.0,115359.0,139325.0,89443.0,159799.0,246843.0,66884.0,62158.0,47692.0,167781.0,202934.0,75560.0,916821.0,62498.0
2020-09-18,26942.0,83298.0,130359.0,46601.0,292019.0,232950.0,181919.0,123273.0,182554.0,166580.0,265185.0,63466.0,112200.0,220205.0,115966.0,140235.0,90061.0,161922.0,249798.0,67193.0,62495.0,48088.0,170749.0,204166.0,75664.0,924532.0,63167.0
2020-09-19,27061.0,83950.0,131573.0,46738.0,294210.0,233600.0,183096.0,123720.0,183481.0,167333.0,268009.0,63848.0,112817.0,220519.0,116588.0,141042.0,90370.0,163479.0,251261.0,0.0,62697.0,48302.0,174140.0,205250.0,75772.0,931673.0,63423.0
2020-09-20,27079.0,84508.0,131757.0,46863.0,295303.0,233891.0,183749.0,124291.0,184021.0,167657.0,270053.0,64033.0,113186.0,220775.0,116736.0,141517.0,90617.0,164888.0,251909.0,67447.0,62863.0,48330.0,174777.0,205620.0,75873.0,935300.0,63544.0
2020-09-21,27106.0,84720.0,131920.0,46946.0,295996.0,234120.0,184555.0,125185.0,186596.0,167948.0,271194.0,64959.0,114930.0,221639.0,116879.0,141777.0,91355.0,165494.0,252046.0,67689.0,63267.0,48542.0,175349.0,206332.0,76073.0,937332.0,64273.0
2020-09-22,27246.0,85008.0,132687.0,47135.0,297805.0,235222.0,185349.0,125871.0,190362.0,168913.0,273233.0,65611.0,116000.0,223021.0,117495.0,142488.0,92030.0,167678.0,253756.0,68000.0,63781.0,48919.0,177485.0,207692.0,76193.0,945422.0,64787.0
2020-09-23,27397.0,85559.0,133413.0,47364.0,299415.0,236591.0,186054.0,126606.0,193827.0,169690.0,276314.0,66426.0,117299.0,224302.0,118048.0,143165.0,92801.0,168923.0,254885.0,68298.0,64306.0,49216.0,179436.0,208900.0,76353.0,951973.0,65354.0
2020-09-24,27556.0,85753.0,134289.0,47516.0,301248.0,237147.0,186945.0,127368.0,196862.0,170186.0,278901.0,67196.0,118548.0,225624.0,118567.0,143703.0,93399.0,170508.0,257985.0,68572.0,64481.0,49474.0,181216.0,210048.0,76603.0,958240.0,65994.0
2020-09-25,27710.0,85937.0,135205.0,47657.0,303058.0,237857.0,187895.0,128265.0,199325.0,170923.0,283479.0,67834.0,119728.0,226826.0,119134.0,144268.0,94179.0,171932.0,259488.0,68743.0,64732.0,49681.0,183115.0,211105.0,76727.0,964921.0,66516.0
2020-09-26,27859.0,86124.0,136169.0,47745.0,305186.0,238582.0,188608.0,128722.0,199717.0,171480.0,286350.0,68092.0,120374.0,227756.0,119731.0,144940.0,94540.0,174011.0,259670.0,0.0,64923.0,49911.0,185118.0,212091.0,76917.0,970888.0,66710.0
2020-09-27,27874.0,86294.0,136416.0,47795.0,306036.0,239062.0,189513.0,129192.0,200144.0,171755.0,288619.0,68325.0,120641.0,228068.0,119783.0,145016.0,94733.0,175133.0,261860.0,69015.0,65208.0,49968.0,185516.0,212584.0,77083.0,972237.0,66865.0
2020-09-28,27885.0,86393.0,136708.0,47935.0,306629.0,239465.0,190505.0,129796.0,204932.0,172176.0,290137.0,68963.0,121762.0,229175.0,119987.0,145096.0,95227.0,175982.0,262006.0,69263.0,65386.0,50185.0,185778.0,213066.0,77172.0,973142.0,66865.0
2020-09-29,28030.0,86549.0,137964.0,48054.0,308252.0,240139.0,191317.0,130714.0,207859.0,172845.0,292291.0,69706.0,123112.0,230449.0,120654.0,146325.0,96086.0,177298.0,263699.0,69683.0,65673.0,50449.0,188253.0,214261.0,77280.0,979519.0,68003.0
2020-09-30,28222.0,86879.0,139326.0,48254.0,310526.0,241159.0,192245.0,131490.0,211240.0,173564.0,295169.0,70239.0,124060.0,231743.0,121267.0,147171.0,96849.0,178898.0,264783.0,69965.0,65911.0,50681.0,190572.0,215478.0,77440.0,985628.0,68606.0
2020-10-01,28409.0,87504.0,140240.0,48385.0,312050.0,242021.0,193127.0,132350.0,213580.0,174195.0,298607.0,70828.0,125022.0,232803.0,121809.0,147872.0,97498.0,180777.0,266235.0,70356.0,66261.0,51013.0,197186.0,216624.0,77635.0,991725.0,69008.0
2020-10-02,28555.0,87750.0,141199.0,48529.0,313404.0,242490.0,194042.0,133025.0,215764.0,174788.0,302082.0,71476.0,126106.0,233802.0,122273.0,148737.0,98108.0,182203.0,270395.0,70808.0,66473.0,51298.0,200427.0,217722.0,77779.0,997333.0,69398.0
2020-10-03,28662.0,87928.0,142137.0,48602.0,314711.0,242820.0,194783.0,133744.0,215938.0,175218.0,305527.0,71723.0,126662.0,234033.0,122681.0,149349.0,98344.0,183715.0,271575.0,0.0,66576.0,51368.0,202587.0,218633.0,78002.0,1003429.0,69419.0
2020-10-04,28672.0,88098.0,142382.0,48628.0,315440.0,243091.0,195413.0,134296.0,216582.0,175388.0,307199.0,71993.0,126920.0,234129.0,122713.0,149417.0,98603.0,184476.0,271701.0,71045.0,66623.0,51368.0,202719.0,219218.0,78195.0,1003902.0,69478.0
2020-10-05,28687.0,88135.0,142573.0,48701.0,316005.0,254588.0,195967.0,135001.0,219323.0,175753.0,308466.0,72546.0,127730.0,234884.0,122890.0,149454.0,99276.0,184806.0,273338.0,71299.0,66783.0,51450.0,203497.0,220044.0,78380.0,1004579.0,69587.0
2020-10-06,28805.0,88283.0,143571.0,48814.0,318147.0,256032.0,196787.0,135850.0,222589.0,176283.0,310124.0,73027.0,128740.0,235948.0,123564.0,150217.0,99960.0,186159.0,275415.0,72154.0,67014.0,51635.0,205375.0,221442.0,78525.0,1010839.0,69969.0
2020-10-07,28818.0,88426.0,144492.0,48963.0,319981.0,257409.0,197369.0,136590.0,225054.0,176995.0,313032.0,73548.0,129713.0,236830.0,124315.0,151139.0,100548.0,187729.0,277439.0,72604.0,67181.0,51879.0,207706.0,222652.0,78692.0,1016755.0,70347.0
2020-10-08,28834.0,88538.0,145367.0,49085.0,321798.0,258356.0,198192.0,137330.0,226656.0,177584.0,315041.0,74092.0,130783.0,237478.0,124749.0,151736.0,101123.0,188199.0,280144.0,72706.0,67323.0,52131.0,209623.0,224103.0,78957.0,1022404.0,70704.0
2020-10-09,29017.0,88653.0,146233.0,49215.0,323210.0,258742.0,198807.0,138099.0,228426.0,178192.0,318090.0,74567.0,131548.0,237925.0,125285.0,152414.0,101951.0,189603.0,282080.0,72900.0,67479.0,52440.0,211773.0,225637.0,79245.0,1028190.0,71048.0
2020-10-10,29031.0,88790.0,147038.0,49303.0,324964.0,259767.0,199569.0,138462.0,228714.0,178549.0,321140.0,74675.0,131854.0,237938.0,125713.0,152998.0,102268.0,191135.0,283407.0,0.0,67812.0,52637.0,213782.0,226614.0,79501.0,1034816.0,71136.0
2020-10-11,29050.0,88826.0,147457.0,49386.0,325957.0,260154.0,200035.0,138933.0,228974.0,178765.0,322936.0,74839.0,132024.0,237958.0,125877.0,153144.0,102500.0,192143.0,283675.0,73350.0,67940.0,52659.0,214158.0,227213.0,79896.0,1037660.0,71195.0
2020-10-12,29063.0,88880.0,147465.0,49424.0,326634.0,260336.0,200412.0,139755.0,229149.0,178890.0,323967.0,75076.0,132216.0,237996.0,125933.0,153222.0,102813.0,193974.0,283858.0,73423.0,67973.0,52701.0,214584.0,228008.0,79975.0,1038344.0,71269.0
2020-10-13,29272.0,88954.0,147864.0,49593.0,327327.0,260642.0,201230.0,140701.0,231182.0,179170.0,324626.0,75561.0,132949.0,238835.0,126073.0,153299.0,103461.0,194689.0,284053.0,73981.0,68126.0,52848.0,214970.0,228403.0,80234.0,1039029.0,71624.0
2020-10-14,29301.0,89082.0,148518.0,49745.0,329787.0,261504.0,202058.0,141548.0,233318.0,179654.0,325972.0,76001.0,133864.0,239519.0,126791.0,154041.0,104329.0,195605.0,285205.0,74642.0,68393.0,53353.0,216932.0,229910.0,80427.0,1045060.0,71984.0
2020-10-15,29406.0,89192.0,149366.0,49890.0,331362.0,262831.0,202786.0,142419.0,235228.0,180154.0,328402.0,76547.0,134555.0,240223.0,127456.0,154866.0,105156.0,196616.0,286282.0,76966.0,68612.0,53726.0,218835.0,231412.0,80733.0,1051613.0,72335.0
2020-10-16,29598.0,89278.0,149784.0,50072.0,332898.0,264172.0,203576.0,143093.0,236726.0,180560.0,331433.0,77011.0,135398.0,240966.0,128032.0,155520.0,105838.0,197941.0,289440.0,77155.0,68823.0,54019.0,220563.0,232933.0,80925.0,1057240.0,72571.0
2020-10-17,29693.0,89365.0,151186.0,50150.0,334697.0,264245.0,204304.0,143954.0,236814.0,180887.0,333998.0,77123.0,135784.0,241242.0,128416.0,155923.0,106200.0,198744.0,289569.0,0.0,68907.0,54181.0,222692.0,234765.0,81119.0,1062634.0,72594.0
2020-10-18,29718.0,89493.0,151597.0,50191.0,335351.0,265102.0,204957.0,144415.0,236814.0,181051.0,335683.0,77490.0,135950.0,241262.0,128435.0,156029.0,106394.0,199524.0,290878.0,78860.0,0.0,54226.0,223016.0,235159.0,81564.0,1063602.0,72724.0
2020-10-19,29765.0,89528.0,151858.0,50263.0,336232.0,265875.0,205709.0,145415.0,239808.0,181545.0,336648.0,77943.0,136504.0,242129.0,128549.0,156130.0,106908.0,200664.0,291413.0,79025.0,69213.0,54459.0,224020.0,236224.0,82040.0,1064039.0,73065.0
2020-10-20,29865.0,89644.0,152796.0,50382.0,337994.0,266316.0,206265.0,146233.0,240724.0,182020.0,338107.0,78360.0,137287.0,243118.0,129045.0,156794.0,107580.0,201877.0,292621.0,79649.0,69332.0,54676.0,225694.0,237781.0,82301.0,1068962.0,73314.0
2020-10-21,29925.0,89746.0,154465.0,50594.0,339215.0,267721.0,207067.0,147395.0,242134.0,182483.0,340502.0,78710.0,138137.0,244229.0,129414.0,157418.0,108346.0,203050.0,293940.0,79704.0,69531.0,54905.0,227463.0,238833.0,82826.0,1073261.0,73566.0
2020-10-22,30028.0,89847.0,155230.0,50822.0,340665.0,268345.0,207670.0,148055.0,244712.0,182944.0,343159.0,79120.0,138888.0,245278.0,129731.0,157777.0,109051.0,204326.0,295021.0,79827.0,69806.0,55269.0,228762.0,241044.0,83139.0,1076939.0,73902.0
2020-10-23,30121.0,89994.0,156196.0,50968.0,342526.0,269255.0,208235.0,149149.0,246521.0,183461.0,345188.0,79599.0,139801.0,246605.0,130225.0,158496.0,109829.0,205481.0,296797.0,80031.0,70041.0,55613.0,230944.0,243116.0,83407.0,1083641.0,74118.0
2020-10-24,30217.0,90124.0,156975.0,51074.0,344014.0,270070.0,208761.0,149654.0,247143.0,183763.0,347006.0,79901.0,140244.0,247388.0,130658.0,159220.0,110103.0,206822.0,298821.0,0.0,70350.0,55862.0,234076.0,244978.0,83646.0,1089255.0,74184.0
2020-10-25,30304.0,90177.0,157324.0,51127.0,344705.0,270378.0,209369.0,150317.0,247507.0,183938.0,348804.0,80064.0,140375.0,248024.0,130781.0,159377.0,110278.0,207549.0,298821.0,80241.0,70461.0,55951.0,0.0,246086.0,83794.0,1091980.0,74229.0
2020-10-26,30317.0,90254.0,157668.0,51192.0,345949.0,270867.0,210145.0,151276.0,249341.0,184122.0,349512.0,80538.0,140997.0,249235.0,130916.0,159476.0,110864.0,208251.0,302746.0,80403.0,70600.0,56182.0,235673.0,247477.0,83863.0,1092843.0,74500.0
2020-10-27,30380.0,90384.0,158718.0,51427.0,347721.0,271565.0,210774.0,152216.0,251717.0,184668.0,351033.0,81033.0,141764.0,250336.0,131435.0,160354.0,111543.0,209541.0,304906.0,81014.0,70887.0,56469.0,238396.0,249899.0,83965.0,1098207.0,74837.0
2020-10-28,30545.0,90497.0,159583.0,51523.0,349711.0,272290.0,211442.0,153004.0,253510.0,185000.0,353311.0,81443.0,142346.0,251292.0,131979.0,161161.0,112200.0,210901.0,306672.0,81295.0,71121.0,56733.0,240694.0,252551.0,84048.0,1103582.0,75106.0
2020-10-29,30638.0,90564.0,160596.0,51875.0,351277.0,273194.0,212140.0,154131.0,255088.0,185341.0,355226.0,81998.0,143047.0,252389.0,132231.0,161740.0,112765.0,211861.0,308017.0,81423.0,71351.0,57002.0,243402.0,254488.0,84171.0,1108860.0,75425.0
2020-10-30,30758.0,90671.0,161434.0,52030.0,352700.0,273743.0,212762.0,154736.0,255362.0,185714.0,358971.0,82344.0,143325.0,252919.0,132730.0,162402.0,113291.0,212730.0,309496.0,81518.0,71496.0,57284.0,246227.0,256356.0,84237.0,1113788.0,75569.0
2020-10-31,30796.0,90789.0,161683.0,52175.0,353157.0,274185.0,213245.0,155721.0,255646.0,185827.0,0.0,82618.0,143638.0,253080.0,133149.0,162893.0,113546.0,213482.0,309977.0,0.0,71666.0,57407.0,247576.0,258940.0,84326.0,1116127.0,75625.0
2020-11-01,30951.0,90820.0,161974.0,52500.0,354043.0,274341.0,213456.0,156018.0,255959.0,185917.0,359991.0,82884.0,143764.0,253229.0,133220.0,162977.0,113774.0,214210.0,311014.0,81836.0,71889.0,57488.0,248482.0,260057.0,84362.0,1117147.0,75648.0
2020-11-02,30954.0,90918.0,162139.0,52653.0,354576.0,274673.0,213636.0,156681.0,256256.0,185986.0,360830.0,83022.0,143978.0,253449.0,133286.0,163039.0,113942.0,214450.0,311308.0,81901.0,71953.0,57624.0,249437.0,261543.0,84491.0,1117795.0,75680.0
2020-11-03,30962.0,91016.0,162560.0,52832.0,354983.0,275025.0,214202.0,157750.0,257422.0,186209.0,361156.0,83439.0,144397.0,254384.0,133379.0,163156.0,114530.0,215234.0,311775.0,82220.0,72049.0,57789.0,250064.0,263823.0,84577.0,1118544.0,75991.0
2020-11-04,31218.0,91142.0,163399.0,0.0,355753.0,276012.0,214655.0,158768.0,258331.0,186572.0,362340.0,83616.0,144999.0,255369.0,133958.0,163642.0,115026.0,216266.0,313089.0,82420.0,72295.0,58304.0,253272.0,266637.0,84709.0,1123299.0,76175.0
2020-11-05,31248.0,91270.0,164070.0,0.0,359130.0,277072.0,214955.0,159813.0,260133.0,186904.0,364541.0,84159.0,145644.0,256139.0,134297.0,164222.0,115825.0,217175.0,313843.0,82549.0,72630.0,58684.0,254828.0,268644.0,84810.0,1125936.0,76590.0
2020-11-06,31326.0,91407.0,0.0,0.0,361136.0,277252.0,215426.0,160890.0,261093.0,187294.0,366303.0,84720.0,146312.0,256898.0,134837.0,165273.0,116526.0,218816.0,314809.0,82719.0,72827.0,59065.0,257785.0,270795.0,85053.0,0.0,76739.0
2020-11-07,31575.0,91603.0,165394.0,0.0,362563.0,278053.0,215850.0,161208.0,261347.0,187555.0,368609.0,84930.0,146698.0,257170.0,135325.0,165922.0,116742.0,220408.0,315348.0,0.0,73040.0,59189.0,260188.0,273652.0,85226.0,0.0,76805.0
2020-11-08,31707.0,91718.0,165664.0,53010.0,363146.0,278350.0,216389.0,162428.0,261452.0,187652.0,369956.0,85126.0,146845.0,257372.0,135517.0,166333.0,117149.0,221268.0,316170.0,82939.0,73311.0,59195.0,260898.0,274621.0,85377.0,0.0,76860.0
2020-11-09,31788.0,91848.0,165969.0,53330.0,363986.0,278986.0,216861.0,163072.0,262722.0,187919.0,370991.0,85507.0,147429.0,258311.0,135604.0,166540.0,117732.0,222831.0,316575.0,83220.0,73490.0,59273.0,261656.0,275655.0,85477.0,0.0,77095.0
2020-11-10,31926.0,91939.0,166771.0,53574.0,365941.0,279322.0,217370.0,164659.0,264271.0,188313.0,372482.0,85990.0,148015.0,259189.0,136029.0,167233.0,118349.0,223870.0,318953.0,83309.0,73688.0,59586.0,264576.0,280541.0,85574.0,1147451.0,77306.0
2020-11-11,32113.0,92040.0,167486.0,53790.0,367669.0,279989.0,217793.0,165688.0,265131.0,188677.0,374651.0,86428.0,148623.0,260058.0,136637.0,168093.0,118939.0,225624.0,320598.0,83463.0,73990.0,59946.0,267750.0,283252.0,85643.0,1150872.0,77528.0
2020-11-12,32515.0,92166.0,168089.0,54056.0,369259.0,282471.0,218479.0,166999.0,266553.0,189048.0,376537.0,87081.0,151391.0,261131.0,137474.0,168880.0,119456.0,227823.0,322383.0,83632.0,74248.0,60156.0,271340.0,284982.0,85804.0,1156652.0,77788.0
2020-11-13,32661.0,92328.0,168596.0,54417.0,371378.0,283463.0,219012.0,168358.0,267319.0,189321.0,379274.0,87602.0,151893.0,261534.0,137942.0,169710.0,119940.0,237736.0,323006.0,83762.0,74598.0,60416.0,274411.0,289787.0,85893.0,1162782.0,77972.0
2020-11-14,32991.0,92480.0,169165.0,54838.0,372727.0,284208.0,219712.0,168839.0,267540.0,189501.0,381310.0,87935.0,152129.0,261788.0,138464.0,170553.0,120172.0,238314.0,326645.0,0.0,74981.0,60535.0,277519.0,293802.0,85980.0,1167422.0,78077.0
2020-11-15,33156.0,92596.0,169333.0,54979.0,374009.0,285666.0,219992.0,169928.0,267772.0,189590.0,382882.0,88111.0,152358.0,261899.0,138546.0,170860.0,120266.0,239107.0,326956.0,84021.0,75182.0,60579.0,278707.0,295946.0,86045.0,1168640.0,78169.0
2020-11-16,33295.0,92642.0,169552.0,55156.0,374721.0,286674.0,220403.0,171237.0,268997.0,189705.0,383473.0,88965.0,152847.0,262345.0,139168.0,171216.0,120466.0,240783.0,327455.0,84522.0,75468.0,60790.0,279872.0,297400.0,86146.0,1169377.0,78364.0
2020-11-17,33475.0,92815.0,170458.0,55382.0,375374.0,287629.0,221031.0,172924.0,269805.0,189936.0,385427.0,89654.0,153455.0,263155.0,139776.0,171890.0,120913.0,243115.0,330009.0,84758.0,75652.0,61001.0,283351.0,302578.0,86273.0,1178075.0,78618.0
2020-11-18,33725.0,92951.0,171161.0,55652.0,377445.0,288494.0,221526.0,174238.0,270918.0,190321.0,387751.0,90229.0,153971.0,263935.0,140355.0,172716.0,121428.0,246169.0,332396.0,84909.0,76019.0,61245.0,287204.0,306788.0,86361.0,1184496.0,78878.0
2020-11-19,33976.0,93123.0,172118.0,55885.0,380294.0,289550.0,222282.0,175300.0,272094.0,190641.0,390337.0,90765.0,154438.0,264810.0,140982.0,173624.0,122007.0,248853.0,334514.0,85244.0,76377.0,61553.0,289923.0,311393.0,86612.0,1191290.0,79158.0
2020-11-20,34246.0,93245.0,172858.0,56085.0,382164.0,290484.0,222836.0,176903.0,272956.0,190953.0,393110.0,91682.0,154596.0,265562.0,141615.0,174312.0,122518.0,250898.0,336915.0,86164.0,76729.0,61744.0,293221.0,317502.0,86847.0,1200348.0,79420.0
2020-11-21,34435.0,93359.0,173346.0,56236.0,383945.0,291312.0,223378.0,177486.0,273234.0,191127.0,395534.0,92467.0,154839.0,266008.0,142265.0,175258.0,122744.0,254487.0,337277.0,0.0,77064.0,61838.0,296904.0,323390.0,87089.0,1205435.0,79514.0
2020-11-22,34626.0,93440.0,173477.0,56548.0,384903.0,291617.0,223658.0,178159.0,273308.0,191204.0,396933.0,92970.0,154924.0,266273.0,142457.0,175730.0,122929.0,255698.0,338203.0,87158.0,77348.0,62015.0,297827.0,326208.0,87248.0,1209588.0,79612.0
2020-11-23,34849.0,93569.0,173780.0,56922.0,386321.0,293249.0,224517.0,179517.0,274139.0,191366.0,398014.0,93747.0,155452.0,266780.0,142588.0,176158.0,123378.0,257438.0,338688.0,87366.0,77615.0,62139.0,298670.0,327961.0,87477.0,1210625.0,79894.0
2020-11-24,35053.0,93708.0,174579.0,57343.0,387786.0,294116.0,225013.0,181306.0,275529.0,191721.0,399536.0,94652.0,156177.0,267700.0,142898.0,176939.0,124076.0,261018.0,340833.0,88462.0,78189.0,62414.0,301766.0,332076.0,87800.0,1215844.0,80218.0
2020-11-25,35188.0,93915.0,175298.0,57698.0,390909.0,295275.0,225873.0,182855.0,276135.0,192129.0,403542.0,95193.0,156937.0,268524.0,143615.0,178086.0,124494.0,264821.0,343995.0,89170.0,78470.0,62603.0,306335.0,337009.0,88100.0,1224744.0,80450.0
2020-11-26,35304.0,94060.0,176214.0,58043.0,392381.0,297793.0,226697.0,184801.0,276943.0,192501.0,406880.0,95721.0,157524.0,269057.0,144378.0,178639.0,125155.0,269258.0,346024.0,93048.0,78788.0,62757.0,308647.0,343007.0,88661.0,1229267.0,80717.0
2020-11-27,35756.0,94392.0,177142.0,58300.0,394300.0,298312.0,227581.0,186574.0,278738.0,192845.0,409731.0,97605.0,158084.0,269870.0,144741.0,179308.0,125675.0,272984.0,347348.0,93481.0,0.0,62816.0,311123.0,346427.0,88999.0,1233587.0,81266.0
2020-11-28,35920.0,94613.0,177800.0,58835.0,398504.0,299590.0,228075.0,188342.0,278880.0,193053.0,412996.0,98363.0,158314.0,270368.0,145110.0,181392.0,126721.0,276185.0,352760.0,94482.0,79765.0,63234.0,318936.0,355950.0,89507.0,1238094.0,81469.0
2020-11-29,36080.0,94859.0,177991.0,58956.0,401419.0,300134.0,228702.0,188929.0,278960.0,193066.0,415247.0,99061.0,158417.0,270548.0,145212.0,181841.0,127014.0,277707.0,353316.0,95556.0,80055.0,63322.0,320778.0,358997.0,89998.0,1240473.0,81632.0
2020-11-30,36259.0,94984.0,178200.0,59131.0,403071.0,301251.0,229146.0,190001.0,279892.0,193170.0,416335.0,100151.0,158982.0,271228.0,145253.0,182406.0,127686.0,280084.0,354354.0,96096.0,80538.0,63572.0,322058.0,364344.0,90148.0,1241653.0,81972.0
2020-12-01,36563.0,95152.0,179265.0,59423.0,406189.0,301606.0,230122.0,191973.0,281635.0,193550.0,419655.0,101102.0,159726.0,272125.0,145794.0,184259.0,128432.0,285323.0,357982.0,97132.0,80802.0,63899.0,326425.0,372545.0,90386.0,1250590.0,82295.0
2020-12-02,36746.0,95388.0,179963.0,59850.0,409417.0,301802.0,230905.0,193825.0,283442.0,193883.0,424155.0,102236.0,160540.0,273126.0,146528.0,185607.0,129096.0,288546.0,361397.0,97302.0,81322.0,64174.0,331279.0,378621.0,90920.0,1259704.0,82651.0
2020-12-03,36899.0,95643.0,180842.0,60391.0,412685.0,303168.0,231426.0,195437.0,284568.0,194320.0,428790.0,103433.0,161116.0,273753.0,147274.0,187038.0,129825.0,293969.0,365185.0,97547.0,81733.0,64317.0,337003.0,383577.0,91718.0,1267912.0,82995.0
2020-12-04,37152.0,95898.0,181631.0,60751.0,416734.0,303868.0,232781.0,197104.0,285824.0,194800.0,433081.0,104727.0,161801.0,274545.0,148003.0,188132.0,130539.0,297411.0,367641.0,98035.0,82064.0,64685.0,342035.0,389751.0,91793.0,1276149.0,83300.0
2020-12-05,37277.0,96300.0,182337.0,61053.0,419044.0,304443.0,233376.0,198947.0,285971.0,195020.0,438304.0,105223.0,162186.0,275049.0,148712.0,189650.0,130984.0,300271.0,370267.0,0.0,82408.0,64905.0,346801.0,393602.0,91854.0,1285087.0,83411.0
2020-12-06,37321.0,96632.0,182668.0,61177.0,423124.0,304640.0,233731.0,200257.0,286044.0,195086.0,441315.0,105246.0,162389.0,275551.0,149385.0,190415.0,131454.0,301510.0,371075.0,99023.0,82909.0,65015.0,349035.0,396188.0,94451.0,1287762.0,83544.0
2020-12-07,37428.0,96784.0,182875.0,61393.0,424704.0,308273.0,234376.0,202147.0,287245.0,195221.0,442186.0,107235.0,163002.0,276221.0,149989.0,191161.0,132095.0,304220.0,371376.0,99304.0,83392.0,65084.0,350569.0,399691.0,95174.0,1288878.0,83948.0
2020-12-08,37556.0,96973.0,183830.0,61607.0,428034.0,309168.0,235480.0,204565.0,288822.0,195589.0,444800.0,108549.0,163764.0,277020.0,150575.0,192397.0,132718.0,308811.0,374753.0,100318.0,83959.0,65218.0,354683.0,406003.0,95493.0,1296801.0,84281.0
2020-12-09,37672.0,97248.0,184268.0,61925.0,431786.0,312068.0,236322.0,206984.0,290107.0,195958.0,448880.0,109785.0,164712.0,278066.0,151312.0,193530.0,133336.0,313880.0,378084.0,101692.0,84405.0,65595.0,359544.0,411631.0,96346.0,1306585.0,84637.0
2020-12-10,37902.0,97562.0,185089.0,62221.0,436662.0,313761.0,237114.0,208508.0,292282.0,196446.0,453364.0,111335.0,165454.0,278858.0,152073.0,195118.0,133870.0,317861.0,381644.0,102836.0,84919.0,65974.0,363979.0,416752.0,96990.0,1316371.0,84963.0
2020-12-11,38150.0,97948.0,185932.0,62764.0,440545.0,314674.0,237945.0,210584.0,293418.0,196848.0,459537.0,112876.0,166310.0,279600.0,152962.0,197063.0,134429.0,322920.0,384942.0,103355.0,85252.0,66221.0,369142.0,421044.0,97562.0,1325162.0,85272.0
2020-12-12,38363.0,98177.0,186274.0,63042.0,443465.0,314674.0,238634.0,212304.0,293418.0,197006.0,464545.0,113298.0,166734.0,280272.0,153556.0,198426.0,134717.0,327299.0,388431.0,103916.0,85410.0,66407.0,372699.0,426095.0,98472.0,1333763.0,85385.0
2020-12-13,38412.0,98612.0,186828.0,63313.0,444661.0,315936.0,239096.0,213124.0,293418.0,197056.0,468023.0,113981.0,166974.0,280714.0,153649.0,198684.0,134892.0,329782.0,389125.0,104829.0,85854.0,66454.0,376590.0,427401.0,99151.0,1334703.0,85549.0
2020-12-14,38628.0,98928.0,187279.0,63601.0,447126.0,316681.0,240132.0,215538.0,294282.0,197267.0,469003.0,114631.0,167711.0,281667.0,153917.0,199046.0,135239.0,332158.0,389893.0,105388.0,86118.0,66515.0,378893.0,432050.0,99753.0,1337016.0,85731.0
2020-12-15,38712.0,99238.0,187930.0,63989.0,451240.0,319989.0,240869.0,217938.0,296190.0,197684.0,473225.0,116612.0,168657.0,282719.0,154734.0,199780.0,135769.0,339695.0,391350.0,106643.0,86909.0,66574.0,382251.0,435547.0,100371.0,1341428.0,86180.0
2020-12-16,38938.0,100011.0,188918.0,64303.0,456106.0,320685.0,241400.0,220927.0,298211.0,198147.0,477697.0,118003.0,169705.0,283839.0,156122.0,201851.0,136423.0,359892.0,395386.0,106920.0,87397.0,66977.0,388704.0,442624.0,101148.0,0.0,86585.0
2020-12-17,39166.0,100307.0,189812.0,64549.0,461026.0,321891.0,242299.0,223219.0,299447.0,198500.0,483369.0,119079.0,170619.0,284774.0,157396.0,203497.0,137027.0,366281.0,398879.0,107476.0,87863.0,67184.0,394816.0,448162.0,101706.0,1361731.0,86971.0
